"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","delayed"
2007,3,26,1,1948,1925,2203,2132,"XE",2744,"N13949",135,127,83,31,23,"EWR","DTW",487,7,45,0,,0,11,0,8,0,12,"YES"
2007,3,26,1,1025,1035,1141,1152,"XE",2179,"N16525",76,77,47,-11,-10,"LRD","IAH",301,18,11,0,,0,0,0,0,0,0,"NO"
2007,3,26,1,1023,1028,1439,1443,"XE",2963,"N18102",196,195,169,-4,-5,"SLC","IAH",1195,12,15,0,,0,0,0,0,0,0,"NO"
2007,3,28,3,1612,1605,1756,1737,"XE",2849,"N14516",104,92,76,19,7,"GPT","IAH",376,4,24,0,,0,1,0,12,0,6,"NO"
2007,3,28,3,1148,1150,1343,1327,"XE",2458,"N13935",115,97,89,16,-2,"MOB","IAH",427,8,18,0,,0,0,0,16,0,0,"NO"
2007,3,29,4,732,735,748,759,"XE",2636,"N31131",76,84,50,-11,-3,"CLE","MDW",307,3,23,0,,0,0,0,0,0,0,"NO"
2007,3,29,4,816,820,826,859,"XE",2441,"N17984",70,99,51,-33,-4,"CLE","ORD",316,10,9,0,,0,0,0,0,0,0,"NO"
2007,3,29,4,1020,1030,1145,1155,"XE",2745,"N12564",145,145,110,-10,-10,"EWR","MKE",725,3,32,0,,0,0,0,0,0,0,"NO"
2007,3,30,5,1445,1430,1548,1538,"XE",2975,"N27523",63,68,43,10,15,"DAL","IAH",217,9,11,0,,0,0,0,0,0,0,"YES"
2007,3,30,5,1707,1620,1845,1815,"XE",6097,"N13908",98,115,83,30,47,"JFK","CMH",483,5,10,0,,0,0,0,0,0,30,"YES"
2007,3,30,5,1137,1140,1509,1520,"XE",2291,"N13965",152,160,136,-11,-3,"MEM","EWR",946,4,12,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,1057,1045,1226,1245,"XE",2576,"N14153",89,120,68,-19,12,"EWR","GSO",446,4,17,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,1951,1950,2153,2218,"XE",2076,"N14173",122,148,99,-25,1,"EWR","IND",644,8,15,0,,0,0,0,0,0,0,"NO"
2007,3,2,5,1410,1220,1607,1355,"YV",7200,"N592ML",117,95,87,132,110,"BOS","IAD",413,6,24,0,,0,0,0,0,0,132,"YES"
2007,3,2,5,816,816,948,948,"YV",7207,"N75992",92,92,66,0,0,"IAD","DTW",383,3,23,0,,0,0,0,0,0,0,"NO"
2007,3,3,6,610,610,835,850,"YV",2737,"N77302",85,100,72,-15,0,"FAT","PHX",493,7,6,0,,0,0,0,0,0,0,"NO"
2007,3,3,6,2205,2140,2355,2336,"YV",7346,"N502MJ",110,116,89,19,25,"IAD","ATL",533,3,18,0,,0,19,0,0,0,0,"YES"
2007,3,4,7,1122,1125,1218,1224,"YV",7301,"N650ML",56,59,31,-6,-3,"BMI","ORD",116,6,19,0,,0,0,0,0,0,0,"NO"
2007,3,5,1,730,600,903,724,"YV",7140,"N859MJ",93,84,61,99,90,"GSP","IAD",383,15,17,0,,0,99,0,0,0,0,"YES"
2007,3,7,3,1539,1539,1602,1602,"YV",2693,"N902FJ",83,83,63,0,0,"CLT","BNA",329,3,17,0,,0,0,0,0,0,0,"NO"
2007,3,7,3,1954,1649,2125,1739,"YV",7247,"N47202",151,110,102,226,185,"IAD","BHM",638,5,44,0,,0,0,0,0,0,226,"YES"
2007,3,7,3,1020,958,1345,1319,"YV",2923,"N7264V",145,141,108,26,22,"PHX","ICT",870,7,30,0,,0,26,0,0,0,0,"YES"
2007,3,7,3,728,735,1010,1021,"YV",2741,"N919FJ",102,106,85,-11,-7,"SJC","PHX",621,7,10,0,,0,0,0,0,0,0,"NO"
2007,3,8,4,1825,1835,1859,1919,"YV",7082,"N456YV",34,44,18,-20,-10,"COS","DEN",72,6,10,0,,0,0,0,0,0,0,"NO"
2007,3,8,4,1349,1320,1425,1401,"YV",7086,"N436YV",36,41,18,24,29,"DEN","COS",72,4,14,0,,0,0,0,0,0,24,"YES"
2007,3,8,4,850,850,1012,1017,"YV",2769,"N906FJ",82,87,52,-5,0,"ELP","PHX",347,20,10,0,,0,0,0,0,0,0,"NO"
2007,3,9,5,1730,1720,1835,1826,"YV",2640,"N931LR",65,66,43,9,10,"CLT","ORF",290,5,17,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,1012,1012,1130,1135,"YV",7179,"N75987",78,83,62,-5,0,"CAE","IAD",401,6,10,0,,0,0,0,0,0,0,"NO"
2007,3,11,7,1652,1640,1923,1920,"YV",7332,"N515MJ",91,100,74,3,12,"ORD","ROC",528,6,11,0,,0,0,0,0,0,0,"NO"
2007,3,12,1,755,739,1038,920,"YV",2601,"N922FJ",223,161,151,78,16,"CLT","IAH",913,36,36,0,,0,78,0,0,0,0,"YES"
2007,3,14,3,1240,1245,1330,1334,"YV",7124,"N75992",110,109,88,-4,-5,"IAD","BNA",542,8,14,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,2023,2030,2125,2155,"YV",7367,"N593ML",62,85,44,-30,-7,"LGA","IAD",229,6,12,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,852,900,1152,1153,"YV",7176,"N591ML",120,113,90,-1,-8,"ORD","CAE",666,7,23,0,,0,0,0,0,0,0,"NO"
2007,3,17,6,2105,2115,2208,2216,"YV",2717,"N37178",63,61,49,-8,-10,"FAT","LAS",258,5,9,0,,0,0,0,0,0,0,"NO"
2007,3,18,7,1307,1245,1353,1334,"YV",7124,"N75994",106,109,84,19,22,"IAD","BNA",542,12,10,0,,0,19,0,0,0,0,"YES"
2007,3,19,1,2130,2130,2208,2210,"YV",1030,"N655BR",38,40,24,-2,0,"HNL","KOA",163,5,9,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,2340,2150,31,2254,"YV",7375,"N47202",51,64,33,97,110,"IAD","PIT",183,5,13,0,,0,97,0,0,0,0,"YES"
2007,3,19,1,555,610,716,731,"YV",7154,"N47202",81,81,63,-15,-15,"MYR","IAD",372,8,10,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,940,940,1050,1046,"YV",2878,"N17275",70,66,46,4,0,"PSP","PHX",261,18,6,0,,0,0,0,0,0,0,"NO"
2007,3,21,3,1333,1203,1738,1613,"YV",2766,"N905FJ",125,130,101,85,90,"PHX","SAT",843,4,20,0,,0,85,0,0,0,0,"YES"
2007,3,24,6,1941,1955,2020,2041,"YV",7324,"N77195",39,46,20,-21,-14,"MDT","IAD",94,10,9,0,,0,0,0,0,0,0,"NO"
2007,3,24,6,2259,2115,11,2243,"YV",7183,"N77181",72,88,58,88,104,"ORD","BNA",409,5,9,0,,0,88,0,0,0,0,"YES"
2007,3,27,2,858,845,1135,1125,"YV",2920,"N17275",97,100,72,10,13,"PHX","COS",551,7,18,0,,0,0,0,0,0,0,"NO"
2007,3,28,3,1410,1422,1522,1535,"YV",2605,"N927LR",72,73,55,-13,-12,"ORF","CLT",290,5,12,0,,0,0,0,0,0,0,"NO"
2007,3,28,3,1320,1320,1441,1444,"YV",2853,"N77286",81,84,58,-3,0,"PHX","LAX",370,5,18,0,,0,0,0,0,0,0,"NO"
2007,3,29,4,817,816,927,931,"YV",7109,"N506MJ",70,75,49,-4,1,"IAD","BUF",284,3,18,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,930,930,1030,1030,"YV",2697,"N908FJ",60,60,42,0,0,"ILM","CLT",185,4,14,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,2109,2056,42,2343,"YV",7498,"N515MJ",153,107,86,59,13,"ORD","CLT",599,3,64,0,,0,59,0,0,0,0,"NO"
2007,3,10,6,939,920,1531,1526,"NW",1790,"N345NW",232,246,212,5,19,"MEM","SJU",1863,3,17,0,,0,0,0,0,0,0,"YES"
2007,3,1,4,1805,1815,1944,2001,"OH",5391,"N427CA",99,106,90,-17,-10,"CHS","CVG",497,3,6,0,,0,0,0,0,0,0,"NO"
2007,3,1,4,2235,2115,2250,2138,"OH",5450,"N963CA",75,83,61,72,80,"CVG","MSN",373,8,6,0,,0,0,72,0,0,0,"YES"
2007,3,2,5,920,815,1127,943,"OH",5504,"N929CA",127,88,45,104,65,"JFK","BOS",187,7,75,0,,0,0,0,39,0,65,"YES"
2007,3,4,7,1350,1320,1555,1554,"OH",5582,"N471CA",125,154,105,1,30,"SAV","BOS",901,10,10,0,,0,0,0,0,0,0,"YES"
2007,3,5,1,923,903,1158,1136,"OH",5273,"N931CA",155,153,129,22,20,"BOS","DAY",709,9,17,0,,0,20,0,2,0,0,"YES"
2007,3,7,3,1635,1515,1830,1653,"OH",5162,"N443CA",115,98,88,97,80,"RDU","LGA",431,12,15,0,,0,0,80,17,0,0,"YES"
2007,3,7,3,1752,1752,1857,1857,"OH",5362,"N967CA",65,65,46,0,0,"AZO","CVG",225,2,17,0,,0,0,0,0,0,0,"NO"
2007,3,9,5,650,700,825,833,"OH",5202,"N721CA",95,93,64,-8,-10,"DCA","BOS",399,15,16,0,,0,0,0,0,0,0,"NO"
2007,3,9,5,936,900,1049,1018,"OH",5373,"N809CA",73,78,55,31,36,"CVG","GSO",330,5,13,0,,0,31,0,0,0,0,"YES"
2007,3,12,1,1015,1025,1138,1144,"OH",5101,"N371CA",83,79,52,-6,-10,"CHS","ATL",259,13,18,0,,0,0,0,0,0,0,"NO"
2007,3,12,1,1023,1025,1328,1337,"OH",5379,"N973CA",125,132,105,-9,-2,"GRB","ATL",774,10,10,0,,0,0,0,0,0,0,"NO"
2007,3,13,2,655,700,826,825,"OH",4935,"N669CA",91,85,69,1,-5,"GSO","CVG",330,2,20,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,525,535,812,821,"OH",5383,"N926CA",167,166,154,-9,-10,"BGR","CVG",906,3,10,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,730,730,1002,1003,"OH",5320,"N710CA",92,93,86,-1,0,"SGF","CVG",491,1,5,0,,0,0,0,0,0,0,"NO"
2007,3,15,4,1040,1045,1206,1219,"OH",5405,"N806CA",86,94,65,-13,-5,"BOS","BWI",370,7,14,0,,0,0,0,0,0,0,"NO"
2007,3,16,5,600,600,803,741,"OH",5485,"N369CA",123,101,86,22,0,"CAK","ATL",528,8,29,0,,0,0,0,22,0,0,"NO"
2007,3,16,5,905,905,945,929,"OH",5641,"N408CA",100,84,65,16,0,"CVG","BHM",396,5,30,0,,0,0,0,16,0,0,"NO"
2007,3,17,6,917,917,1255,1238,"OH",5371,"N821CA",158,141,109,17,0,"ORD","JFK",740,20,29,0,,0,0,0,17,0,0,"NO"
2007,3,20,2,1450,1500,1720,1702,"OH",5374,"N965CA",150,122,105,18,-10,"GSP","LGA",610,10,35,0,,0,0,0,18,0,0,"NO"
2007,3,21,3,1535,1520,1740,1715,"OH",4965,"N912CA",125,115,94,25,15,"CMH","JFK",483,15,16,0,,0,15,0,10,0,0,"YES"
2007,3,23,5,2020,1950,2146,2130,"OH",5495,"N807CA",86,100,43,16,30,"JFK","IAD",228,6,37,0,,0,0,16,0,0,0,"YES"
2007,3,24,6,820,825,945,1004,"OH",5139,"N969CA",85,99,54,-19,-5,"LGA","RIC",292,5,26,0,,0,0,0,0,0,0,"NO"
2007,3,26,1,1020,1025,1146,1144,"OH",5101,"N669CA",86,79,50,2,-5,"CHS","ATL",259,27,9,0,,0,0,0,0,0,0,"NO"
2007,3,28,3,1730,1730,1930,1932,"OH",5596,"N642CA",120,122,104,-2,0,"JAX","CVG",614,2,14,0,,0,0,0,0,0,0,"NO"
2007,3,29,4,1329,1330,1434,1430,"OH",5697,"N819CA",65,60,40,4,-1,"CVG","TYS",226,7,18,0,,0,0,0,0,0,0,"NO"
2007,3,1,4,1607,1610,1656,1705,"OO",3832,"N443SW",109,115,94,-9,-3,"SLC","SJC",585,5,10,0,,0,0,0,0,0,0,"NO"
2007,3,1,4,1801,1741,2110,2102,"OO",3927,"N429SW",129,141,107,8,20,"SLC","TUL",926,4,18,0,,0,0,0,0,0,0,"YES"
2007,3,1,4,1042,1001,1336,1301,"OO",5916,"N760SK",114,120,93,35,41,"DEN","AUS",775,4,17,0,,0,0,0,0,0,35,"YES"
2007,3,2,5,2028,2033,2145,2152,"OO",6387,"N961SW",77,79,59,-7,-5,"SFO","PSP",421,5,13,0,,0,0,0,0,0,0,"NO"
2007,3,3,6,610,614,635,656,"OO",6797,"N958SW",85,102,71,-21,-4,"CRW","ORD",416,6,8,0,,0,0,0,0,0,0,"NO"
2007,3,4,7,1616,1618,1748,1744,"OO",6408,"N756SK",92,86,80,4,-2,"EUG","SFO",451,3,9,0,,0,0,0,0,0,0,"NO"
2007,3,4,7,1430,1351,1722,1654,"OO",6928,"N708SK",112,123,92,28,39,"ORD","SAV",773,4,16,0,,0,0,0,0,0,28,"YES"
2007,3,6,2,1438,1430,1550,1548,"OO",3826,"N809SK",72,78,55,2,8,"GSO","ATL",306,8,9,0,,0,0,0,0,0,0,"NO"
2007,3,6,2,623,630,733,745,"OO",6242,"N234SW",70,75,46,-12,-7,"RDD","SFO",199,14,10,0,,0,0,0,0,0,0,"NO"
2007,3,6,2,2014,2019,2147,2144,"OO",6497,"N910SW",93,85,55,3,-5,"SJC","LAX",308,14,24,0,,0,0,0,0,0,0,"NO"
2007,3,7,3,2121,2126,2208,2224,"OO",3937,"N454SW",107,118,93,-16,-5,"SLC","EUG",619,3,11,0,,0,0,0,0,0,0,"NO"
2007,3,8,4,1344,1302,1512,1429,"OO",3961,"N430SW",88,87,62,43,42,"SLC","COS",410,8,18,0,,0,0,0,0,0,43,"YES"
2007,3,8,4,906,914,943,959,"OO",5845,"N953SW",37,45,18,-16,-8,"MKE","ORD",67,11,8,0,,0,0,0,0,0,0,"NO"
2007,3,8,4,1301,1308,1413,1423,"OO",6185,"N232SW",72,75,56,-10,-7,"SFO","ACV",250,2,14,0,,0,0,0,0,0,0,"NO"
2007,3,9,5,655,655,744,738,"OO",5711,"N296SW",109,103,85,6,0,"SGU","LAX",348,11,13,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,1120,1120,1243,1232,"OO",3667,"N569SW",83,72,64,11,0,"SLC","SUN",223,3,16,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,1115,1121,1243,1245,"OO",3868,"N427SW",88,84,66,-2,-6,"SLC","HLN",402,3,19,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,2117,2105,2332,2325,"OO",5842,"N772SK",75,80,55,7,12,"ORD","PIT",412,4,16,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,824,829,917,918,"OO",6064,"N233SW",53,49,34,-1,-5,"LAX","SAN",109,3,16,0,,0,0,0,0,0,0,"NO"
2007,3,11,7,2037,2045,2138,2150,"OO",3664,"N580SW",61,65,45,-12,-8,"SUN","SLC",223,8,8,0,,0,0,0,0,0,0,"NO"
2007,3,11,7,1826,1830,1959,2003,"OO",3984,"N407SW",93,93,78,-4,-4,"FCA","SLC",532,7,8,0,,0,0,0,0,0,0,"NO"
2007,3,12,1,1321,1310,1433,1427,"OO",3707,"N298SW",72,77,62,6,11,"SLC","SGU",269,3,7,0,,0,0,0,0,0,0,"NO"
2007,3,12,1,1755,1729,1923,1900,"OO",5847,"N756SK",148,151,132,23,26,"SAV","ORD",773,6,10,0,,0,23,0,0,0,0,"YES"
2007,3,12,1,1516,1446,1624,1549,"OO",6161,"N223SW",68,63,45,35,30,"SBP","LAX",155,9,14,0,,0,0,0,0,0,35,"YES"
2007,3,13,2,1257,1302,1350,1351,"OO",6140,"N215SW",53,49,32,-1,-5,"LAX","SAN",109,3,18,0,,0,0,0,0,0,0,"NO"
2007,3,13,2,1250,1300,1323,1338,"OO",6168,"N296SW",33,38,19,-15,-10,"MRY","SFO",77,5,9,0,,0,0,0,0,0,0,"NO"
2007,3,15,4,831,818,940,910,"OO",4009,"N813SK",129,112,104,30,13,"SLC","PDX",630,6,19,0,,0,30,0,0,0,0,"NO"
2007,3,15,4,1538,1540,1628,1635,"OO",6409,"N710SK",50,55,33,-7,-2,"SFO","RNO",192,5,12,0,,0,0,0,0,0,0,"NO"
2007,3,15,4,1515,1455,1720,1656,"OO",6800,"N980SW",125,121,101,24,20,"ORD","ICT",588,6,18,0,,0,24,0,0,0,0,"YES"
2007,3,16,5,747,800,900,907,"OO",3670,"N291SW",73,67,57,-7,-13,"SLC","SUN",223,3,13,0,,0,0,0,0,0,0,"NO"
2007,3,16,5,1912,1835,2004,1923,"OO",6074,"N250YV",52,48,34,41,37,"LAX","SAN",109,4,14,0,,0,41,0,0,0,0,"YES"
2007,3,16,5,1006,1007,1243,1238,"OO",6618,"N770SK",97,91,73,5,-1,"DEN","FSD",483,4,20,0,,0,0,0,0,0,0,"NO"
2007,3,17,6,1304,1305,1404,1408,"OO",3847,"N448SW",60,63,41,-4,-1,"SLC","MTJ",268,4,15,0,,0,0,0,0,0,0,"NO"
2007,3,17,6,850,856,1016,1015,"OO",6525,"N973SW",86,79,62,1,-6,"OAK","LAX",337,12,12,0,,0,0,0,0,0,0,"NO"
2007,3,18,7,1620,1554,1821,1800,"OO",5826,"N740SK",61,66,38,21,26,"ORD","DAY",240,3,20,0,,0,0,0,0,0,21,"YES"
2007,3,18,7,1616,1609,1920,1910,"OO",6643,"N960SW",124,121,101,10,7,"PSP","DEN",776,12,11,0,,0,0,0,0,0,0,"NO"
2007,3,18,7,1716,1721,1901,1905,"OO",6787,"N983SW",105,104,88,-4,-5,"XNA","ORD",522,7,10,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,751,800,902,920,"OO",4011,"N606SK",71,80,60,-18,-9,"ASE","SLC",291,4,7,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,827,819,937,939,"OO",6239,"N293SW",70,80,60,-2,8,"SBA","SFO",262,3,7,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,555,550,718,718,"OO",6523,"N955SW",143,148,121,0,5,"PHX","LAX",370,10,12,0,,0,0,0,0,0,0,"NO"
2007,3,20,2,629,630,724,731,"OO",6711,"N982SW",115,121,93,-7,-1,"SGF","DEN",637,9,13,0,,0,0,0,0,0,0,"NO"
2007,3,21,3,1439,1425,1632,1635,"OO",4069,"N607SK",173,190,160,-3,14,"LIT","SLC",1156,4,9,0,,0,0,0,0,0,0,"NO"
2007,3,22,4,1838,1840,1946,1937,"OO",5712,"N223SW",68,57,41,9,-2,"LAS","PSP",173,4,23,0,,0,0,0,0,0,0,"NO"
2007,3,22,4,2017,2022,2051,2059,"OO",6204,"N217SW",34,37,21,-8,-5,"MRY","SFO",77,4,9,0,,0,0,0,0,0,0,"NO"
2007,3,23,5,1714,1716,1823,1827,"OO",3902,"N431SW",129,131,110,-4,-2,"SLC","SEA",689,7,12,0,,0,0,0,0,0,0,"NO"
2007,3,23,5,1554,1555,1655,1656,"OO",5770,"N250YV",61,61,51,-1,-1,"PDX","MFR",222,4,6,0,,0,0,0,0,0,0,"NO"
2007,3,23,5,1748,1635,2030,1934,"OO",5942,"N715SK",102,119,87,56,73,"ORD","BTV",763,3,12,0,,0,0,0,0,0,56,"YES"
2007,3,23,5,1305,1300,1430,1421,"OO",6488,"N967SW",85,81,63,9,5,"LAX","RNO",390,7,15,0,,0,0,0,0,0,0,"NO"
2007,3,23,5,538,540,712,715,"OO",6517,"N713SK",154,155,130,-3,-2,"TUS","LAX",451,13,11,0,,0,0,0,0,0,0,"NO"
2007,3,23,5,1130,1135,1308,1300,"OO",6821,"N748SK",158,145,142,8,-5,"BTV","ORD",763,5,11,0,,0,0,0,0,0,0,"NO"
2007,3,24,6,1802,1720,1859,1830,"OO",6533,"N955SW",117,130,98,29,42,"DEN","PSP",776,4,15,0,,0,29,0,0,0,0,"YES"
2007,3,25,7,1241,1255,1358,1425,"OO",3727,"N216SW",77,90,67,-27,-14,"COD","SLC",298,4,6,0,,0,0,0,0,0,0,"NO"
2007,3,25,7,607,605,719,733,"OO",3763,"N864AS",72,88,61,-14,2,"MSO","SLC",436,4,7,0,,0,0,0,0,0,0,"NO"
2007,3,25,7,1859,1857,2033,2035,"OO",3990,"N862AS",94,98,81,-2,2,"ABQ","SLC",493,6,7,0,,0,0,0,0,0,0,"NO"
2007,3,28,3,2013,2000,2138,2122,"OO",5710,"N290SW",85,82,70,16,13,"LAS","FAT",258,3,12,0,,0,16,0,0,0,0,"NO"
2007,3,29,4,1309,1311,1421,1425,"OO",4081,"N816SK",72,74,55,-4,-2,"BZN","SLC",347,7,10,0,,0,0,0,0,0,0,"NO"
2007,3,29,4,1909,1914,1958,2005,"OO",6145,"N292SW",49,51,32,-7,-5,"LAX","SMX",135,4,13,0,,0,0,0,0,0,0,"NO"
2007,3,30,5,1345,1341,1434,1421,"OO",5752,"N292UX",49,40,27,13,4,"LAX","CLD",86,3,19,0,,0,0,0,0,0,0,"NO"
2007,3,30,5,1605,1610,1643,1642,"OO",6103,"N568SW",38,32,13,1,-5,"LAX","OXR",49,4,21,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,1608,1610,1715,1714,"OO",3862,"N862AS",67,64,46,1,-2,"SLC","BOI",291,6,15,0,,0,0,0,0,0,0,"NO"
2007,3,17,6,2212,2215,625,634,"UA",16,"N517UA",313,319,290,-9,-3,"SFO","JFK",2586,4,19,0,,0,0,0,0,0,0,"NO"
2007,3,30,5,2333,2230,717,618,"UA",38,"N589UA",284,288,261,59,63,"OGG","SFO",2338,4,19,0,,0,59,0,0,0,0,"YES"
2007,3,30,5,1302,1256,2043,2051,"UA",52,"N673UA",281,295,267,-8,6,"KOA","SFO",2367,3,11,0,,0,0,0,0,0,0,"NO"
2007,3,5,1,1246,1250,1632,1655,"UA",83,"N673UA",346,365,326,-23,-4,"LAX","HNL",2556,2,18,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,710,640,1053,1018,"UA",102,"N374UA",163,158,128,35,30,"SJC","DEN",948,10,25,0,,0,30,0,5,0,0,"YES"
2007,3,30,5,1508,1500,1716,1731,"UA",121,"N669UA",248,271,228,-15,8,"ORD","LAX",1745,5,15,0,,0,0,0,0,0,0,"NO"
2007,3,19,1,1824,1825,2112,2116,"UA",138,"N537UA",108,111,84,-4,-1,"ORD","BWI",622,4,20,0,,0,0,0,0,0,0,"NO"
2007,3,27,2,1727,1620,2335,2220,"UA",150,"N594UA",248,240,220,75,67,"SFO","ORD",1846,8,20,0,,0,0,0,8,0,67,"YES"
2007,3,8,4,1220,1229,1225,1300,"UA",159,"N372UA",65,91,50,-35,-9,"CVG","ORD",264,4,11,0,,0,0,0,0,0,0,"NO"
2007,3,22,4,557,600,728,742,"UA",201,"N304UA",91,102,73,-14,-3,"BOS","IAD",413,4,14,0,,0,0,0,0,0,0,"NO"
2007,3,4,7,740,740,1521,1530,"UA",250,"N850UA",281,290,259,-9,0,"PDX","IAD",2327,6,16,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,1404,1410,1524,1523,"UA",263,"N903UA",140,133,117,1,-6,"SAT","DEN",794,7,16,0,,0,0,0,0,0,0,"NO"
2007,3,24,6,924,926,1137,1153,"UA",267,"N526UA",253,267,228,-16,-2,"PHL","DEN",1557,9,16,0,,0,0,0,0,0,0,"NO"
2007,3,31,6,2134,1755,107,2053,"UA",302,"N325UA",153,118,97,254,219,"ORD","ALB",723,4,52,0,,0,86,0,35,0,133,"YES"
2007,3,6,2,1442,1430,1700,1651,"UA",318,"N925UA",78,81,65,9,12,"DEN","OMA",472,2,11,0,,0,0,0,0,0,0,"NO"
2007,3,6,2,1548,1558,1553,1623,"UA",357,"N412UA",65,85,52,-30,-10,"DAY","ORD",240,2,11,0,,0,0,0,0,0,0,"NO"
2007,3,10,6,1322,1319,1433,1439,"UA",364,"N304UA",71,80,58,-6,3,"SLC","DEN",391,4,9,0,,0,0,0,0,0,0,"NO"
2007,3,17,6,1121,1115,1306,1259,"UA",369,"N337UA",165,164,148,7,6,"DEN","PDX",992,4,13,0,,0,0,0,0,0,0,"NO"
2007,3,26,1,1112,1045,1651,1609,"UA",374,"N846UA",219,204,191,42,27,"SFO","AUS",1504,6,22,0,,0,27,0,15,0,0,"YES"
2007,3,23,5,729,735,924,951,"UA",377,"N817UA",235,256,213,-27,-6,"IAH","SFO",1635,7,15,0,,0,0,0,0,0,0,"NO"
2007,3,8,4,1004,1007,1527,1510,"UA",410,"N203UA",203,183,175,17,-3,"DEN","CLT",1337,3,25,0,,0,0,0,17,0,0,"NO"
2007,3,22,4,1100,745,1520,1145,"UA",424,"N562UA",200,180,183,215,195,"SLC","ORD",1249,3,14,0,,0,195,0,20,0,0,"YES"
2007,3,19,1,1254,1300,1752,1802,"UA",492,"N805UA",178,182,159,-10,-6,"LAX","DFW",1235,4,15,0,,0,0,0,0,0,0,"NO"
2007,3,5,1,1908,1915,2034,2038,"UA",499,"N334UA",86,83,63,-4,-7,"BDL","IAD",326,5,18,0,,0,0,0,0,0,0,"NO"
2007,3,11,7,1923,1735,2259,2113,"UA",511,"N854UA",336,338,316,106,108,"DEN","ANC",2406,3,17,0,,0,19,0,0,0,87,"YES"
2007,3,15,4,641,648,825,831,"UA",518,"N398UA",104,103,84,-6,-7,"SFO","PDX",550,3,17,0,,0,0,0,0,0,0,"NO"
2007,3,4,7,818,825,953,1009,"UA",521,"N924UA",155,164,142,-16,-7,"DEN","PDX",992,3,10,0,,0,0,0,0,0,0,"NO"
2007,3,25,7,824,825,1002,1009,"UA",521,"N385UA",158,164,143,-7,-1,"DEN","PDX",992,2,13,0,,0,0,0,0,0,0,"NO"
2007,3,9,5,1752,1745,2105,2047,"UA",566,"N575UA",133,122,93,18,7,"ORD","ATL",606,22,18,0,,0,0,0,12,0,6,"NO"
2007,3,21,3,637,645,1003,915,"UA",599,"N367UA",206,150,185,48,-8,"MSY","ORD",837,7,14,0,,0,0,0,48,0,0,"NO"
2007,3,26,1,616,620,1224,1233,"UA",646,"N820UA",248,253,216,-9,-4,"SJC","ORD",1829,4,28,0,,0,0,0,0,0,0,"NO"
2007,3,27,2,724,735,1026,1042,"UA",650,"N844UA",122,127,109,-16,-11,"ORD","PVD",849,3,10,0,,0,0,0,0,0,0,"NO"
2007,3,1,4,2240,2250,439,432,"UA",668,"N431UA",239,222,204,7,-10,"SAN","ORD",1723,9,26,0,,0,0,0,0,0,0,"NO"
2007,3,2,5,1142,1100,1503,1402,"UA",678,"N586UA",141,122,116,61,42,"ORD","LGA",733,4,21,0,,0,0,0,61,0,0,"YES"
2007,3,26,1,1453,1500,1620,1630,"UA",685,"N503UA",147,150,125,-10,-7,"LGA","ORD",733,3,19,0,,0,0,0,0,0,0,"NO"
2007,3,14,3,1021,1008,1232,1225,"UA",696,"N930UA",71,77,56,7,13,"DEN","ICT",419,4,11,0,,0,0,0,0,0,0,"NO"
2007,3,25,7,552,600,908,919,"UA",728,"N922UA",136,139,118,-11,-8,"SMF","DEN",910,5,13,0,,0,0,0,0,0,0,"NO"
2007,3,20,2,1837,1838,9,1,"UA",736,"N429UA",212,203,194,8,-1,"DEN","PHL",1557,7,11,0,,0,0,0,0,0,0,"NO"
2007,3,16,5,906,900,1146,1147,"UA",784,"N935UA",100,107,88,-1,6,"ORD","BWI",622,3,9,0,,0,0,0,0,0,0,"NO"
2007,3,7,3,1108,1100,1723,1707,"UA",830,"N519UA",255,247,227,16,8,"SFO","ORD",1846,10,18,0,,0,0,0,9,0,7,"NO"
2007,3,14,3,1148,1148,1718,1700,"UA",918,"N528UA",210,192,191,18,0,"DEN","IAD",1452,5,14,0,,0,0,0,18,0,0,"NO"
